bin_id,Xt,Yt,cell_count,matched_fraction
025_9_20,3683.98974609375,8154.71728515625,16.0,0.9999999999999994
025_9_22,3826.139892578125,8986.82421875,9.0,0.9999999999999997
025_9_23,3880.794189453125,9412.4619140625,12.0,0.9999999999999997
025_9_24,3685.767822265625,9851.044921875,28.0,0.9999999999999992
025_9_25,3854.95458984375,10202.97265625,38.0,0.9999999999999994
025_9_26,3787.0107421875,10617.1611328125,119.0,1.0000000000000002
025_9_27,3821.862548828125,11020.5771484375,190.0,0.9999999999999996
025_9_28,3773.900146484375,11396.8818359375,478.0,0.9999999999999997
025_9_29,3835.4189453125,11820.494140625,796.0,0.9999999999999994
025_9_30,3801.216552734375,12177.3173828125,474.0,0.9999999999999997
025_9_31,3804.17041015625,12620.693359375,625.0,0.999999999999999
025_9_32,3811.791748046875,13031.9638671875,444.0,0.9999999999999982
025_9_33,3813.846923828125,13400.3876953125,683.0,1.0000000000000004
025_9_34,3778.24755859375,13774.7236328125,557.0,1.0000000000000009
025_9_35,3821.821533203125,14221.115234375,543.0,0.9999999999999992
025_9_36,3782.619873046875,14613.4404296875,511.0,0.9999999999999994
025_9_37,3802.4091796875,14994.3896484375,713.0,1.0000000000000007
025_9_38,3766.961181640625,15394.203125,559.0,1.0000000000000002
025_9_39,3812.010498046875,15841.423828125,533.0,1.0000000000000004
025_9_40,3779.4248046875,16158.5048828125,537.0,0.9999999999999998
025_9_41,3828.39404296875,16636.6953125,245.0,0.9999999999999998
025_9_42,3835.301025390625,17012.970703125,418.0,1.0000000000000007
025_9_43,3799.486572265625,17398.830078125,692.0,0.9999999999999996
025_9_44,3802.108642578125,17810.32421875,633.0,0.9999999999999999
025_9_45,3800.315673828125,18193.123046875,684.0,0.9999999999999999
025_9_46,3818.346435546875,18520.58984375,368.0,1.0
025_10_1,4212.79736328125,555.7320556640625,154.0,0.9999999999999997
025_10_2,4187.5068359375,1010.6184692382812,122.0,0.9999999999999997
025_10_3,4198.916015625,1340.758544921875,62.0,0.9999999999999994
025_10_4,4322.001953125,1748.633544921875,52.0,0.9999999999999996
025_10_5,4185.419921875,2155.467529296875,28.0,0.9999999999999996
025_10_6,4197.90869140625,2643.307861328125,117.0,1.0000000000000002
025_10_7,4301.58447265625,2890.777099609375,19.0,0.9999999999999994
025_10_8,4278.42626953125,3481.411376953125,21.0,0.9999999999999999
025_10_9,4200.427734375,3802.252685546875,180.0,0.9999999999999999
025_10_10,4175.49951171875,4196.8017578125,77.0,1.0000000000000002
025_10_11,4046.39990234375,4445.869140625,5.0,0.9999999999999999
025_10_13,4154.28271484375,5409.9091796875,36.0,1.0000000000000002
025_10_14,4213.88427734375,5844.064453125,72.0,0.9999999999999993
025_10_15,4214.5849609375,6165.71826171875,140.0,0.9999999999999997
025_10_16,4152.35546875,6598.51953125,120.0,0.9999999999999994
025_10_17,4223.2490234375,6879.8583984375,17.0,1.0000000000000002
025_10_20,4301.67529296875,8159.99853515625,9.0,0.9999999999999996
025_10_21,4226.498046875,8633.9794921875,6.0,0.9999999999999999
025_10_24,4111.41650390625,9775.212890625,10.0,0.9999999999999999
025_10_25,4121.95263671875,10294.9599609375,27.0,1.0000000000000002
025_10_26,4228.2861328125,10596.7109375,219.0,1.0
025_10_27,4226.34521484375,10992.7900390625,87.0,0.9999999999999999
025_10_28,4158.7294921875,11435.701171875,241.0,1.0000000000000002
025_10_29,4133.3974609375,11822.4541015625,418.0,0.9999999999999993
025_10_30,4196.18017578125,12166.046875,551.0,1.0
025_10_31,4149.478515625,12604.8994140625,165.0,1.0000000000000002
025_10_32,4208.12109375,12985.873046875,596.0,1.0000000000000013
025_10_33,4191.14697265625,13406.5322265625,711.0,0.9999999999999998
