bin_id,Xt,Yt,cell_count,matched_fraction
020_9_40,3794.772705078125,16193.203125,601.0,1.0000000000000009
020_9_41,3826.075439453125,16608.376953125,613.0,1.0
020_9_42,3801.183349609375,17000.265625,768.0,0.9999999999999992
020_9_43,3797.382080078125,17386.390625,726.0,1.0000000000000004
020_9_44,3824.14111328125,17811.71484375,611.0,0.9999999999999999
020_9_45,3797.028076171875,18211.458984375,531.0,0.9999999999999996
020_9_46,3813.531494140625,18581.306640625,510.0,1.0000000000000004
020_10_1,4166.208984375,711.3513793945312,106.0,1.0
020_10_9,4247.1923828125,3632.316162109375,6.0,1.0
020_10_15,4226.21923828125,6254.37451171875,96.0,0.9999999999999989
020_10_16,4184.1982421875,6534.04443359375,32.0,1.0000000000000009
020_10_18,4292.97021484375,7463.08203125,11.0,0.9999999999999994
020_10_19,4268.001953125,7812.15673828125,38.0,1.0000000000000004
020_10_20,4209.37890625,8208.3876953125,33.0,1.0000000000000009
020_10_21,4086.97998046875,8675.8818359375,18.0,0.9999999999999999
020_10_22,4155.37109375,9047.615234375,49.0,0.9999999999999994
020_10_23,4192.24267578125,9437.9677734375,197.0,1.0
020_10_24,4187.36474609375,9796.126953125,294.0,0.9999999999999999
020_10_25,4173.212890625,10184.2138671875,193.0,1.0000000000000002
020_10_26,4193.07568359375,10591.78515625,148.0,0.9999999999999994
020_10_27,4150.9794921875,10997.7626953125,79.0,0.9999999999999999
020_10_28,4219.75048828125,11397.87890625,181.0,1.0000000000000004
020_10_29,4161.12109375,11786.9423828125,356.0,0.9999999999999997
020_10_30,4197.685546875,12202.130859375,423.0,1.0000000000000016
020_10_31,4236.85205078125,12575.8134765625,282.0,0.9999999999999992
020_10_32,4162.8359375,13028.466796875,218.0,1.0
020_10_33,4205.849609375,13379.564453125,648.0,1.000000000000001
020_10_34,4198.37890625,13800.283203125,523.0,0.9999999999999991
020_10_35,4207.6015625,14201.1103515625,618.0,1.0000000000000007
020_10_36,4212.2607421875,14603.0078125,598.0,0.9999999999999999
020_10_37,4208.72314453125,15006.0830078125,543.0,0.9999999999999997
020_10_38,4190.06103515625,15400.1923828125,756.0,1.0000000000000007
020_10_39,4191.77783203125,15812.6669921875,671.0,1.000000000000003
020_10_40,4195.046875,16201.595703125,600.0,0.999999999999999
020_10_41,4207.029296875,16597.587890625,724.0,1.000000000000001
020_10_42,4180.4912109375,16983.4609375,733.0,1.0000000000000013
020_10_43,4174.13330078125,17380.0546875,603.0,0.9999999999999999
020_10_44,4195.3916015625,17820.208984375,667.0,1.0000000000000004
020_10_45,4194.59912109375,18191.20703125,785.0,1.0000000000000002
020_10_46,4170.939453125,18594.63671875,596.0,1.0000000000000004
020_10_47,4233.66650390625,18813.908203125,39.0,0.9999999999999999
020_11_1,4482.826171875,682.9361572265625,20.0,1.0
020_11_7,4685.39697265625,3023.265869140625,12.0,1.0000000000000004
020_11_8,4679.82861328125,3484.842529296875,196.0,0.9999999999999997
020_11_9,4636.9990234375,3665.691162109375,127.0,1.0000000000000002
020_11_15,4615.1025390625,6260.69482421875,140.0,1.0000000000000007
020_11_16,4563.568359375,6450.796875,30.0,0.9999999999999997
020_11_18,4699.177734375,7495.7412109375,33.0,1.0000000000000009
020_11_19,4563.9638671875,7759.8857421875,44.0,1.0000000000000009
020_11_20,4620.65576171875,8149.0,67.0,0.9999999999999992
020_11_21,4728.72802734375,8579.4609375,11.0,1.0
020_11_22,4630.6376953125,9042.501953125,36.0,1.0000000000000007
020_11_23,4590.96484375,9431.712890625,148.0,1.0
020_11_24,4570.52734375,9796.087890625,181.0,0.9999999999999984
020_11_25,4605.3330078125,10197.0302734375,154.0,1.0000000000000002
020_11_26,4661.611328125,10603.12890625,157.0,0.999999999999999
020_11_27,4628.4365234375,11006.470703125,156.0,1.0000000000000007
020_11_28,4610.8876953125,11389.0107421875,233.0,0.9999999999999997
020_11_29,4590.11083984375,11804.5283203125,237.0,0.9999999999999994
020_11_30,4606.1005859375,12219.240234375,269.0,1.0000000000000009
020_11_31,4578.9775390625,12599.673828125,305.0,0.9999999999999997
020_11_32,4630.12451171875,12970.1572265625,263.0,1.0000000000000004
020_11_33,4587.962890625,13424.4541015625,522.0,1.0000000000000004
020_11_34,4580.22314453125,13780.359375,422.0,1.0
020_11_35,4594.205078125,14189.0185546875,571.0,1.0000000000000007
020_11_36,4644.1845703125,14597.90625,336.0,0.9999999999999998
020_11_37,4591.10693359375,15011.9296875,650.0,0.9999999999999998
020_11_38,4606.48486328125,15410.7333984375,708.0,0.9999999999999997
020_11_39,4597.93798828125,15766.3349609375,546.0,1.0000000000000002
020_11_40,4601.16064453125,16198.376953125,782.0,1.0000000000000016
020_11_41,4595.34228515625,16600.060546875,753.0,0.9999999999999996
020_11_42,4635.359375,17007.4140625,620.0,1.0000000000000002
020_11_43,4602.64794921875,17365.9921875,682.0,1.0000000000000007
020_11_44,4573.595703125,17811.251953125,634.0,1.0000000000000002
020_11_45,4580.6611328125,18122.482421875,467.0,1.0000000000000002
020_11_46,4579.87353515625,18696.3515625,233.0,1.0000000000000007
020_11_47,4590.8447265625,18813.0390625,63.0,1.0000000000000002
020_12_2,5103.03466796875,1102.8692626953125,18.0,0.9999999999999997
020_12_3,5122.8271484375,1297.5091552734375,9.0,0.9999999999999999
020_12_7,4860.654296875,2966.140625,5.0,1.0
020_12_8,4868.1845703125,3394.527587890625,131.0,1.0000000000000007
020_12_15,4906.53515625,6252.4609375,20.0,0.9999999999999996
020_12_16,5036.47021484375,6487.03271484375,6.0,1.0
020_12_18,4998.9921875,7470.34814453125,79.0,0.9999999999999996
020_12_19,4986.01806640625,7736.54150390625,50.0,1.0
020_12_20,4933.646484375,8198.9345703125,48.0,1.0000000000000002
020_12_21,5020.1591796875,8606.634765625,91.0,1.0000000000000009
020_12_22,5002.3056640625,8995.91796875,124.0,0.9999999999999998
020_12_23,5002.404296875,9382.544921875,127.0,0.9999999999999997
020_12_24,5060.1064453125,9808.5908203125,96.0,0.9999999999999997
020_12_25,5040.73388671875,10222.021484375,127.0,0.9999999999999997
020_12_26,5008.9423828125,10635.966796875,192.0,0.9999999999999999
020_12_27,4998.20068359375,10999.9013671875,148.0,1.0000000000000002
020_12_28,5024.662109375,11390.869140625,243.0,1.0000000000000002
020_12_29,4977.43798828125,11810.1728515625,185.0,1.0000000000000009
020_12_30,4990.21484375,12196.4765625,249.0,1.0
020_12_31,4987.029296875,12625.1552734375,242.0,1.0
020_12_32,5009.83642578125,12999.306640625,469.0,0.9999999999999994
020_12_33,4954.75537109375,13373.0478515625,323.0,0.9999999999999999
020_12_34,5043.5419921875,13855.9873046875,255.0,1.0000000000000004
020_12_35,4991.44384765625,14191.3349609375,539.0,0.9999999999999996
020_12_36,4984.28564453125,14601.7431640625,626.0,1.0000000000000002
020_12_37,4982.77978515625,14981.1796875,458.0,0.9999999999999998
020_12_38,4988.01220703125,15413.1083984375,442.0,0.999999999999999
020_12_39,5004.64111328125,15815.56640625,529.0,1.000000000000001
020_12_40,4993.541015625,16195.1591796875,862.0,0.9999999999999998
020_12_41,4999.41064453125,16603.26953125,751.0,1.0000000000000002
020_12_42,4982.4873046875,16994.640625,705.0,1.0000000000000002
020_12_43,5014.97412109375,17380.44140625,446.0,1.0000000000000009
020_12_44,5030.28271484375,17775.322265625,289.0,0.9999999999999991
020_12_45,5044.759765625,18124.009765625,266.0,1.0
020_12_46,4953.3076171875,18714.220703125,130.0,1.0000000000000007
020_12_47,4943.2236328125,18808.92578125,24.0,0.9999999999999998
020_13_2,5319.83984375,1109.942138671875,24.0,1.0
020_13_3,5340.6318359375,1279.7001953125,13.0,0.9999999999999996
020_13_15,5471.9375,6233.02734375,7.0,1.0
020_13_16,5396.95751953125,6606.46484375,35.0,0.9999999999999992
020_13_17,5366.11279296875,7091.52734375,18.0,0.9999999999999999
020_13_18,5334.71044921875,7346.1044921875,71.0,0.9999999999999996
020_13_19,5407.64111328125,7767.9453125,57.0,1.0000000000000007
020_13_20,5488.78662109375,8251.41015625,12.0,0.9999999999999996
020_13_21,5338.59375,8609.6953125,78.0,0.9999999999999997
020_13_22,5375.3564453125,9078.046875,56.0,0.9999999999999992
020_13_23,5446.40380859375,9396.4775390625,166.0,1.0
020_13_24,5402.7734375,9802.056640625,219.0,1.0000000000000002
020_13_25,5391.1826171875,10171.685546875,182.0,0.9999999999999996
020_13_26,5425.71875,10588.4169921875,183.0,1.0000000000000004
020_13_27,5416.525390625,11005.091796875,249.0,0.9999999999999988
020_13_28,5390.39892578125,11399.1533203125,263.0,1.0
020_13_29,5399.40576171875,11779.712890625,220.0,0.9999999999999998
020_13_30,5394.10107421875,12195.98828125,225.0,1.0000000000000002
020_13_31,5399.4638671875,12601.98828125,243.0,1.0
020_13_32,5375.40478515625,13015.056640625,378.0,0.9999999999999996
020_13_33,5399.49658203125,13392.2841796875,499.0,1.0000000000000004
020_13_34,5390.5390625,13781.5634765625,376.0,0.9999999999999993
020_13_35,5402.36328125,14210.1767578125,474.0,0.9999999999999997
020_13_36,5361.30322265625,14590.427734375,532.0,1.000000000000002
020_13_37,5306.7626953125,14987.0224609375,269.0,1.0000000000000007
020_13_38,5401.97509765625,15461.126953125,374.0,0.9999999999999997
020_13_39,5401.06494140625,15793.00390625,665.0,1.0
020_13_40,5385.24462890625,16195.4072265625,691.0,0.9999999999999992
020_13_41,5416.751953125,16605.27734375,669.0,1.0
020_13_42,5403.66455078125,16989.1953125,654.0,1.0000000000000009
020_13_43,5369.7548828125,17378.65625,710.0,1.0000000000000004
020_13_44,5396.2978515625,17790.84765625,643.0,1.0000000000000002
020_13_45,5403.26904296875,18119.494140625,364.0,0.9999999999999996
020_13_46,5501.09033203125,18669.77734375,39.0,1.0000000000000002
020_14_16,5752.89697265625,6710.40673828125,21.0,1.0000000000000007
020_14_17,5809.244140625,6968.5126953125,7.0,1.0
020_14_18,5710.16455078125,7344.13134765625,6.0,1.0
020_14_19,5782.86181640625,7743.86767578125,38.0,1.0000000000000002
020_14_20,5847.92236328125,8285.01953125,57.0,1.0000000000000004
020_14_21,5805.3125,8577.2802734375,97.0,0.9999999999999996
020_14_22,5800.22119140625,9050.2763671875,98.0,0.9999999999999994
020_14_23,5784.04296875,9423.8857421875,151.0,1.0000000000000007
020_14_24,5810.1279296875,9820.662109375,271.0,1.0000000000000004
020_14_25,5811.25244140625,10153.115234375,202.0,0.9999999999999991
020_14_26,5807.78564453125,10582.033203125,167.0,1.000000000000001
020_14_27,5787.45068359375,11044.5263671875,161.0,0.9999999999999987
020_14_28,5804.31005859375,11394.265625,285.0,0.9999999999999999
020_14_29,5777.12060546875,11770.875,200.0,0.9999999999999993
020_14_30,5795.1455078125,12207.7939453125,164.0,0.9999999999999987
020_14_31,5812.478515625,12584.669921875,157.0,0.9999999999999997
020_14_32,5777.82958984375,13032.240234375,241.0,1.000000000000001
020_14_33,5777.8564453125,13383.6025390625,276.0,1.0000000000000002
020_14_34,5800.486328125,13818.396484375,431.0,1.0
020_14_35,5808.48193359375,14185.259765625,322.0,1.0000000000000007
020_14_36,5836.8212890625,14641.53125,317.0,1.0000000000000009
020_14_37,5820.6201171875,14967.3583984375,457.0,0.9999999999999997
020_14_38,5735.7568359375,15482.9677734375,265.0,1.0000000000000002
020_14_39,5775.36572265625,15793.552734375,649.0,1.0000000000000009
020_14_40,5808.662109375,16206.0947265625,700.0,1.0000000000000013
020_14_41,5787.380859375,16596.177734375,697.0,1.0
020_14_42,5769.4306640625,17004.73046875,556.0,0.9999999999999988
020_14_43,5787.0283203125,17379.498046875,283.0,1.0000000000000002
020_14_44,5810.78955078125,17813.67578125,503.0,1.0
020_14_45,5809.95703125,18177.251953125,556.0,0.9999999999999989
020_14_46,5860.64306640625,18514.19140625,210.0,1.0000000000000002
020_15_16,6210.365234375,6745.0595703125,13.0,1.0
020_15_17,6185.9140625,6956.79150390625,39.0,1.0000000000000004
020_15_18,6254.294921875,7463.23681640625,34.0,1.000000000000002
020_15_19,6193.55126953125,7787.0791015625,74.0,0.9999999999999999
020_15_20,6202.25341796875,8160.03173828125,61.0,1.0000000000000002
